split,episode_id,time_sec,Accelerometer,GasLeak,Pressure_1,Pressure_2,Temperature_1,Temperature_2
train,222,212.3000030517578,1.4718891899352369,0.7194174079730274,1.0696895074174129,0.7633166142761985,0.7339978671762667,0.8669312692035475
train,222,248.90000915527344,1.4785620010659595,1.030767529648478,1.356201285468507,1.1378329534622549,1.0142028054512398,1.1108989899940305
train,222,290.3000183105469,1.5755121074076723,1.351428791538458,1.4808651754895348,1.4821884786493091,1.5675275435517968,1.5095581001726033
train,222,37.900001525878906,0.49736317974546007,-0.7764132252377997,-0.985378765062957,-0.9620737313856058,-1.2780295782127533,-0.7456294059040551
train,222,255.90000915527344,1.5014302997104148,1.276853024212735,1.4370523042131194,1.1988640337929883,1.1426805143162881,1.2952559723751187
train,222,133.3000030517578,0.9626091622569007,0.2542486710865595,0.33530464503540086,0.004570424949753593,-0.09667412340010675,0.23755442856411044
train,222,264.5,1.5807860868904955,1.2069599264056121,1.4981896048013907,1.3448529177834536,1.2176756166705263,1.331831758368016
train,222,82.5,0.8175568738621075,-0.47940218154792924,-0.2560897672883612,-0.5769950326142997,-0.6275387879378671,-0.24130674553515888
train,222,59.5,0.7217816505151328,-0.6227032342558312,-0.5548937928534587,-0.8089870539360028,-1.0040336192033463,-0.4210703491478042
train,222,131.90000915527344,0.9512930887886355,0.20101001953151554,0.3207599421827717,-0.1367212194864829,-0.1023608488860912,0.21278654384759899
train,222,192.90000915527344,1.2885324165675451,0.5972813580521051,0.7960337669926024,0.5980135556387438,0.4331794802755777,0.7667195662651106
train,734,37.70000076293945,-1.199105549983204,-0.9365987972936842,-0.03599600365009576,-1.4438180977568746,-0.7068797049009721,-1.2530607671069043
train,734,139.40000915527344,-0.32782354111632867,0.4574106920319574,0.9009708641565646,-1.4439489979152078,0.0008821533565950958,-0.08801447734464925
train,734,207.6999969482422,0.42488110213470975,0.743825911206377,1.1836089239791814,-1.2177953397406487,0.6403834213930216,1.1501373194121662
train,734,151.1999969482422,-0.18951072868846652,0.5890230163729386,0.9161787699321559,-1.254807523365092,0.22073634359553201,0.17507508920273196
train,734,193.60000610351562,0.18220121187632926,0.8113355296847314,1.082797120319708,-1.2908246308104285,0.535840011567573,0.8623457312846762
train,734,179.1999969482422,0.1150741284730826,0.9173148924407144,1.0637502119003222,-1.3288639683903514,0.5554803318206157,0.68096429904373
train,734,87.70000457763672,-0.5910485169729238,-0.16572223556548496,0.5390877195197167,-1.3646159041698394,-0.35032610923150875,-0.5156676901588975
train,734,63.900001525878906,-0.9075450244699496,-0.720098156061794,0.359499491439227,-1.3982069894800413,-0.4286550734206155,-0.7679253321122517
train,734,33.79999923706055,-1.2244091913634463,-1.121407560645129,-0.15357735083119028,-1.443822540791959,-0.6796487944656131,-1.2383728303062427
train,734,245.1999969482422,0.7437304263849026,1.148434805070037,1.3855172441777006,-0.48998103656085,0.9154956475222844,1.503357765420599
train,734,167.6999969482422,0.016061705876324526,0.6076826377968813,0.9776587178497618,-1.363887607009522,0.36734378870963325,0.5342517581798356
train,734,299.0,1.4516174301654767,1.5003314466463347,1.531703444146682,1.5782044271377489,1.5661149649284491,1.5741353372453946
train,734,295.8999938964844,1.5313332074610833,1.462743566155645,1.5541646528621873,0.9754705747439625,1.5651785623408134,1.56922152909112
train,734,163.8000030517578,-0.07656083567422951,0.5725317103897692,0.8352186450642554,-1.3664464297531893,0.39629168206089155,0.4283950617283951
train,734,69.80000305175781,-0.9297220991559215,-0.5106543284285514,0.5205142054369114,-1.443864361812663,-0.3924199448714487,-0.8305642588985802
train,734,129.90000915527344,-0.37318986608616284,0.17896052458659803,0.6940754473351055,-1.433758889493155,-0.08247215739538215,-0.1289291804012215
train,734,298.5,1.4127705872030858,1.4773924747019291,1.5366553743331903,1.2202287473854188,1.5892721463566604,1.5750080760750589
train,734,90.30000305175781,-0.598604919661528,-0.25734344198777354,0.5723664396778394,-1.4418052970184545,-0.30182540792641077,-0.5523911977577262
train,734,255.5,0.9420165073433577,1.2456120252504883,1.524425344360566,-0.47116048554474244,1.1162767734907828,1.5080317481226393
train,734,9.100000381469727,-1.3310733812619608,-1.2382915361922155,-0.6729335435504755,-1.4437891771494715,-1.2274353891133651,-1.3866424495493603
train,734,121.9000015258789,-0.2632194392854524,0.13490123216219768,0.8115960422430055,-1.4439489979152078,-0.262897334956683,-0.34209950769919156
train,734,166.0,-0.0887951890134542,0.6432327150619254,0.9707753387700043,-1.3688211343743732,0.3183120325528964,0.49307558892621134
train,734,84.0,-0.6411636381057559,-0.39589022472572044,0.5245078502306557,-1.443699401513434,-0.3451821908483751,-0.6672381077834546
train,734,230.10000610351562,0.6418742400632389,1.016101944541372,1.259787766047617,-1.1206725486177154,0.8836281591913779,1.0310944048742903
train,734,26.80000114440918,-1.2081385505460132,-1.1572608748850088,-0.1874492791782235,-1.4439489979152078,-0.9667418111205467,-1.1788380174568676
train,734,103.30000305175781,-0.46607985792028533,-0.033396988249368965,0.6361193566886562,-1.4024366833192126,-0.04954812069436078,-0.3344634611182724
train,734,167.40000915527344,-0.004496373715388379,0.6322745831992713,0.9720223947080825,-1.3660036871567955,0.3682012833248462,0.5487284755611174
train,734,121.70000457763672,-0.30303326134660935,0.1233521699921602,0.8343751014416435,-1.4426033687550734,-0.2756879815078327,-0.29317239728225697
train,734,170.3000030517578,-0.04089254950400797,0.6407386628842293,0.9643441639946186,-1.3664476699091226,0.4402266337701568,0.574683987626094
train,734,72.5,-0.8645201606328775,-0.4989258119627134,0.4609990694419898,-1.404929504132726,-0.3710618022559915,-0.8677645946960312
train,734,11.0,-1.367282083384603,-1.2279599762540274,-0.6680122712829076,-1.4240327760603735,-1.3080938829637372,-1.3940739250979322
train,734,197.6999969482422,0.26535587779906156,0.7936942660727152,1.131546818249036,-1.0956566219671051,0.6633674669774857,0.927137703091072
train,734,10.300000190734863,-1.2612817100050246,-1.2153918312042018,-0.6662401421265054,-1.4330039255161515,-1.3099860216415606,-1.4024724714305579
train,734,253.10000610351562,0.8540946276842342,1.2519088770964657,1.390005698766109,-0.4770847450788118,0.9837355139075826,1.497458101113505
train,734,234.8000030517578,0.6891622071845936,1.016839701090774,1.2863269288339532,-1.0037863138441974,0.8545696687617503,1.3693819006010273
train,734,236.10000610351562,0.7312134819349028,1.146427092160657,1.3124560419544604,-0.8886124919258228,0.8733657156821936,1.3608638107156186
train,734,226.6999969482422,0.6103085531097847,0.9375354037041904,1.269279547921934,-1.087466133350656,0.8156802103317188,1.2056729069374792
train,734,166.6999969482422,-0.05802936710325355,0.6622923926786273,0.9700436063811754,-1.4077003000096553,0.3232086290065077,0.5500139567122377
train,734,17.399999618530273,-1.3245987144081806,-1.185275571104233,-0.41725867258424615,-1.4421989869876326,-1.2371452407212566,-1.377353627020195
train,734,122.70000457763672,-0.42535645631425034,0.18984379319251912,0.6701532535265624,-1.4439489979152078,-0.2734075201186474,-0.30016037150990715
train,734,198.0,0.37949071002909185,0.7889876693146749,1.1088858822086687,-1.2566660667729885,0.6385454532481281,0.9523913023023871
train,734,167.8000030517578,0.02372658016282717,0.6064288141968287,0.9760960656872965,-1.3643695565468428,0.3750897814280643,0.5453594193171352
train,734,297.5,1.5041988112642783,1.4745511150184212,1.5549827233609737,1.228807578015092,1.5892721463566604,1.5750080760750589
train,734,188.1999969482422,0.16701778696923916,0.7348394201269776,1.144556145470022,-1.3296982122798882,0.5299970440989585,0.7397282256993777
train,734,292.5,1.5715858875287378,1.4501939103362955,1.5170230349175662,0.9579149550667256,1.4805850186708645,1.5750080760750589
train,734,82.30000305175781,-0.6226499091606863,-0.4143559811301089,0.5305438534479339,-1.4437152524729628,-0.36904093970161245,-0.6652044527661994
train,734,254.40000915527344,0.9052471214632186,1.1904798589743009,1.3847643217566628,-0.4750175783443223,0.9859799840274315,1.4739259342894988
train,734,135.3000030517578,-0.34916035638795456,0.46391545708731174,0.9104534035700245,-1.4436198286930866,-0.061800052444421036,-0.1470764608286837
train,734,149.1999969482422,-0.1796401522534466,0.5240125255473129,0.9059471403375257,-1.4132256277073505,0.2013918233082608,0.11611378222719855
train,734,81.5999984741211,-0.6779696896458097,-0.44309051112752584,0.5099205418877343,-1.4195423636851083,-0.36351811614770857,-0.7115677621901688
train,734,199.10000610351562,0.21930482586749314,0.7896782964530586,1.1354579571726906,-1.254879466265708,0.7375825136575325,1.0559174891717868
train,734,41.20000076293945,-1.1746938473892752,-0.893602182454264,-0.03115182703162815,-1.4437826558031368,-0.7536969486853691,-1.1996391379665436
train,734,23.399999618530273,-1.2852925337756262,-1.1773742573719008,-0.1870626738033493,-1.3870594876058122,-0.8951157224239984,-1.3295147350472385
train,734,274.20001220703125,1.2738849091488222,1.3179275747839525,1.4822837805181548,0.07434694635642464,1.2649423315983723,1.4684333668921694
train,734,164.3000030517578,-0.015443078794559651,0.590683059242576,0.8408772853675163,-1.3669662906495401,0.41331859545068256,0.42378401491225043
train,582,224.5,1.2001782323942969,0.7587229742283692,1.1445789134833528,0.6792731173102711,0.7876546588389678,1.0244010375012154
train,582,12.300000190734863,-1.2469278103437387,-1.2724010395660468,-1.256528333327322,-1.2964365927531882,-0.9637079464840255,-1.4225524902407558
train,582,145.90000915527344,0.02001425271599887,-0.10821184670252731,0.3668843303769481,-0.03302168053073242,0.13940698769969515,0.3171246245539863
train,582,59.70000076293945,-0.8719510300451637,-0.6253461066121657,-0.528751266893415,-0.8955636282855541,-0.7384322433924804,-0.5529544843909594
train,582,5.700000286102295,-1.4032257256947633,-1.3201701417054503,-1.2728452780492907,-1.3878907107803389,-1.1753956337658547,-1.3245908514012643
train,582,237.0,1.220347170128549,0.9619226987025817,1.2515622013107162,0.8619905702699787,0.9433119669711374,1.0453179150867355
train,582,45.400001525878906,-1.018492627829541,-0.7223118788774137,-0.9499715737972177,-1.066754559312044,-0.7360802191878796,-0.7958525042105362
train,582,147.10000610351562,0.17519372066959066,-0.08777889055553793,0.3789880091468803,-0.016954137121394944,0.27594862965078293,0.2881301037396671
train,582,50.900001525878906,-0.9879524776890307,-0.6134890718678201,-0.7980029747198407,-0.8832651058198038,-0.709101982153577,-0.5801723209646545
train,582,196.90000915527344,0.8211619726147632,0.4237137069547603,0.9949903607896037,0.4500282284432077,0.5471769466161334,0.871923904032183
train,582,90.30000305175781,-0.457752628939115,-0.3855181289623826,-0.20455132586482383,-0.6635387947934623,-0.50191755816761,-0.12673938793282796
train,582,137.0,0.006868850945674599,-0.048937277098278414,0.39381517062033594,-0.1544287063036946,0.15879117183480657,0.1731193722302199
train,582,123.70000457763672,-0.15426898447873127,-0.21132991040880234,0.16814268015134193,-0.2959983673728193,0.09729720257596755,0.17619779431674315
train,582,177.0,0.769803834764763,0.1587338502462965,0.5655243135331268,0.42232256292315645,0.4389725006765414,0.6980404148750325
train,582,133.8000030517578,-0.05427591084222207,-0.07254113627197295,0.15713682539052778,-0.08253125497794435,0.25067761696664115,0.13000755857898716
train,582,265.8999938964844,1.3322204825336434,1.0999353783268153,1.4183081427432707,1.3185069619998486,1.207491031825621,1.2461919084523312
train,582,53.400001525878906,-0.9759882864233219,-0.6756829459507225,-0.7263435269410972,-0.7498696104208793,-0.7459443453256313,-0.5442828183986058
train,582,91.5,-0.42261630556358737,-0.3884377053414843,-0.201324918035152,-0.6576571023993567,-0.48432506768824507,-0.11993739865701929
train,582,37.60000228881836,-0.9401545245706813,-0.8192176970938374,-1.1026659314777478,-1.1363677681172786,-0.7299308012758328,-0.9188141708197033
train,582,183.40000915527344,0.6420529922172759,0.2388023691592385,0.7202264267654452,0.43639632357367103,0.5070436383122969,0.7174773582400533
train,582,98.30000305175781,-0.34588055943774654,-0.36885742899999546,-0.12459975635971478,-0.6645661704527958,-0.17728973989644797,-0.029634752318016495
train,582,175.5,0.7399895121523782,0.19424024217266586,0.5510540012191031,0.43363987955716427,0.4285545497004278,0.6508173824316879
train,582,103.80000305175781,-0.3327324458774748,-0.3372615999528706,0.12705419328194825,-0.6432827113228482,-0.10713562066419317,0.047036315678876436
train,582,43.10000228881836,-1.031783986044225,-0.6901594696128591,-1.0489428315473592,-0.9349946563828595,-0.7640827383668715,-0.8060488495382785
train,582,186.8000030517578,0.6650675015363985,0.267805808699908,0.7698419854789669,0.4381637466975825,0.5702434678207098,0.7890931691563978
train,582,225.1999969482422,1.1874705587179923,0.7689913852874668,1.145927861916733,0.7353513335431391,0.7839575265246735,1.0623083042960537
train,582,89.5999984741211,-0.47495373855836504,-0.38852090687862817,-0.20803122509044086,-0.670983499358112,-0.5294304177012408,-0.14167589273299608
train,582,161.60000610351562,0.5910593641327136,-0.03527219500700143,0.5380133398015531,0.23207881838053537,0.4544334265923435,0.4989279990465527
train,582,131.60000610351562,-0.05980592849258489,-0.06808550362760514,0.19818135421438182,-0.1497189404817159,0.21582453217383385,0.25865206386842426
train,582,238.8000030517578,1.2638564839406103,0.915435335275911,1.3224480438444308,0.9023249307203169,0.9715154811250976,1.0756017852046305
train,582,173.90000915527344,0.6989115440107124,0.10217873829128694,0.5929723934456976,0.43796022255963085,0.4186803502044944,0.5448001053810182
train,582,25.100000381469727,-1.1269146508180623,-1.0669524944600284,-1.2299733061950637,-1.1737658827255342,-0.9431592401707896,-1.0518902458785881
train,582,213.10000610351562,0.6839881119648353,0.5571445014931866,0.9706939600292873,0.6197952941805066,0.735515796337264,0.8621859870427347
train,582,202.1999969482422,0.7667548789338327,0.4522373328378703,0.9730764860975355,0.4633313464972953,0.7607365471613119,0.8093658425411043
train,582,52.20000076293945,-0.9835449715900456,-0.6346071265107469,-0.7576515741037969,-0.7541470537276012,-0.7347386262604683,-0.6179201571515344
train,582,56.0,-0.9409992471393158,-0.6493001735631194,-0.7896923680717611,-0.9308071139889257,-0.7524758687982872,-0.428035219005383
train,582,171.10000610351562,0.6332182065509387,0.08604054035682403,0.5837808788362975,0.2798379300486651,0.4616856148982449,0.5152685386433657
train,582,276.70001220703125,1.4385732685531911,1.130883993673783,1.5090418318286907,1.2841129346129931,1.2905899409753676,1.3826766360455354
train,582,196.60000610351562,0.7721789107937488,0.4088829876421246,0.9880618965349338,0.44956730613078777,0.5252762067594542,0.8648826120274451
train,582,186.10000610351562,0.6676482216364003,0.2630058594546583,0.7605003372371083,0.438148892539366,0.5019830349957907,0.721469082484692
train,582,173.40000915527344,0.7460966890965592,0.09951357009820137,0.5864510483204871,0.436817117488521,0.4470565804789441,0.5594545486859259
train,582,213.0,0.6729307884540572,0.5608287525660605,0.9683914601465088,0.6141815308939332,0.7265819867999134,0.853459435103379
train,582,52.29999923706055,-0.9848386931296689,-0.6249178634062782,-0.7536530262972808,-0.7492324889705104,-0.7573582995919556,-0.5811525317057821
train,582,128.10000610351562,-0.13187931676000308,-0.17142851963800987,0.16753155060540373,-0.2052320335907943,0.18133366855230837,0.18942509845493447
train,582,296.1000061035156,1.5850664213400694,1.4927751519243755,1.5398595777142177,1.5627995565479513,1.5770101412484185,1.481604948726071
train,582,234.10000610351562,1.1690059809657203,0.8871159972628688,1.3319889685594024,0.8022107864910965,0.9219014638792985,1.070980702101034
train,582,6.800000190734863,-1.3924350085641717,-1.333362502209191,-1.2683256865119583,-1.3778119392624555,-1.2246036081090113,-1.336250260054844
train,582,253.40000915527344,1.3032709949320036,1.1584093823781318,1.3393901508730293,0.9978999102431947,1.0517525072431118,1.1679851839306492
train,582,207.60000610351562,0.8987340799569006,0.5195896115902098,0.970691029492918,0.5968671250098243,0.6989331369308304,0.8588765212554977
train,582,134.40000915527344,-0.0102206233207382,-0.13132764457173413,0.2074516551669414,-0.16534030488492296,0.19590446636962153,0.22129909286597688
train,582,30.80000114440918,-1.1087244158154754,-0.8293746289691801,-1.1263049622096064,-1.1779525660170338,-0.8957400083042246,-0.9942961478428778
train,582,28.100000381469727,-1.1165228457568905,-1.0271386556335507,-1.194016470290673,-1.2632919081529708,-1.0042063615565395,-1.0479651949914743
train,582,193.0,0.6672154651572844,0.3022378313220253,0.89146240076753,0.44869600998465475,0.6158785085847572,0.5958323270909717
train,582,41.60000228881836,-0.9577410473362143,-0.6805153419827887,-1.3100662599908748,-0.9254838381770267,-0.7618726330887361,-0.8350858677572766
train,582,88.30000305175781,-0.4567844069366231,-0.3830136539341729,-0.2584282225981324,-0.659832848596332,-0.48232225323394146,-0.15115223898073138
train,218,53.60000228881836,-0.8807536697014986,-1.4580686769550775,-1.152279264110758,-1.1571816584845012,-1.4318110435045517,-0.8848974782782331
train,218,158.1999969482422,0.05858426712125305,-1.3933951019400097,0.07077617284574017,0.3170667737644084,-1.2100763172306155,-0.03900425392225432
train,218,94.30000305175781,-0.5243311963298635,-1.4873116407653757,-0.7766313056125632,-0.7129232728410673,-1.4279323009535903,-0.5884734284062481
train,218,13.300000190734863,-1.281175485803045,-1.4839703880585855,-1.2472812512398423,-1.342043576613037,-1.4184884087913554,-1.0929218037299444
train,218,140.10000610351562,-0.1909858294286383,-1.4148309798838985,-0.05234321179572448,-0.24822517750996198,-1.317543847177083,-0.12576597259466257
train,218,28.200000762939453,-1.174547410732112,-1.332690432276396,-1.1325921743858498,-1.3431071523547775,-1.4337454516754775,-0.9771566779470355
train,218,154.8000030517578,0.03451441954757627,-1.4096699071913137,-0.023338791645176066,0.2195480057017797,-1.2705920952049872,-0.031129845514354503
train,218,281.8000183105469,1.512910210488006,0.9561982879335112,1.5400270691390174,1.3096984461774541,0.6972995740123729,1.4926935827350765
train,218,48.79999923706055,-0.923036689501068,-1.35058366829958,-1.1490511374087926,-1.1981739251215187,-1.430052908854655,-0.8920827805534385
train,218,230.60000610351562,1.0879593927533968,-0.7572862522601724,1.3184257699646171,0.781506528679666,-0.30060758089457507,0.9594357306469538
train,218,268.3000183105469,1.5028711641024999,0.2600319936194028,1.3526318921706888,1.1493010287169676,0.20974211258677647,1.2643517342391082
train,218,293.8999938964844,1.5850664213400694,1.5030769161051167,1.5549144193209812,1.4633225891950632,1.1120524687649822,1.5750080760750589
train,218,75.80000305175781,-0.7240886493173125,-1.4819008503686517,-0.9757081641136435,-0.9587043316388139,-1.4279595444360489,-0.8388027440882608
train,218,122.5999984741211,-0.3060221058337042,-1.462472450253547,-0.56732749510375,-0.5738881302306175,-1.2246388910953507,-0.37666929073765665
train,218,27.0,-1.0525492350887993,-1.3568362343600597,-1.1980856045741615,-1.2240677436079177,-1.4362129023120793,-0.965576370397552
train,218,265.3999938964844,1.4121904901368245,-0.00577226524795055,1.5540395415018051,1.134395878614036,0.24657356295413402,1.271532697910884
train,218,184.10000610351562,0.44512743887371226,-1.2578355364822427,0.5837182104431692,0.34112053340173637,-0.9450995683251227,0.191230898383635
train,218,284.6000061035156,1.508499484138458,1.175248720934975,1.549038017622893,1.3337519841109282,0.8478287033835675,1.46408409990706
train,218,88.70000457763672,-0.5785418547264748,-1.476094889999275,-0.8446063928974619,-0.8526537341635552,-1.432677971236024,-0.5444720442349369
train,218,163.5,0.14431061384416224,-1.3657209440383562,0.21986101142277992,0.24591369312838882,-1.2005490190070627,-0.007268153919013433
train,218,277.6000061035156,1.392476681148755,0.9941220561111892,1.4421122133935431,1.2037920670592082,0.562678165964662,1.4618457987159825
train,218,86.0999984741211,-0.5853900847694239,-1.4046779452483131,-0.8926923243391415,-0.8503552194574396,-1.2952657761118496,-0.5992537602100929
train,218,295.1000061035156,1.583741711950734,1.501507144184276,1.5548059894753168,1.4700683723600474,1.585923804069406,1.5750080760750589
train,218,223.6999969482422,0.8916007165001006,-0.8511048674711899,1.5285549209566713,0.7576516373993561,-0.44878846357048713,0.7851194265934436
train,218,113.80000305175781,-0.37508585922443033,-1.464695788715225,-0.6291550497199309,-0.4382249369612804,-1.363299715773903,-0.45056532525412196
train,218,91.4000015258789,-0.4854263323617216,-1.4834073640129561,-0.8274166555456569,-0.8710725023702913,-1.4315300748535769,-0.5585264011859546
train,218,45.0,-0.8844453197499775,-1.4875901916444991,-1.0975161619080767,-1.2053376754772147,-1.4350188512552846,-0.8709666408441354
train,218,11.0,-1.2877147554027613,-1.4875901916444991,-1.3215458190488472,-1.3584585923157666,-1.4132620213462854,-1.148977553215846
train,218,111.70000457763672,-0.3657855496171122,-1.4226523662136503,-0.6897866637150906,-0.38011303127587354,-1.432442711841411,-0.45141360063312247
train,218,109.4000015258789,-0.42621801457880876,-1.3166677807032252,-0.6879218281677746,-0.46371522672045795,-1.4141634901704485,-0.3932585420828851
train,218,1.5,-1.3670231215685265,-1.3500255926296851,-1.4035324417702424,-1.4344817349903443,-1.278612206559666,-1.171953411762738
train,218,222.90000915527344,0.863628829174521,-0.875742174931685,1.4293163644757676,0.7408717595071878,-0.4484715725110227,0.670632777469371
train,218,197.8000030517578,0.48322277704691274,-1.101564333911877,0.9001541462130257,0.44699664994391447,-0.913242992798913,0.292565201891422
train,218,251.90000915527344,1.3400887410662057,-0.4355591406133168,1.436114307149066,0.9126328297071635,0.03292130849984717,1.3218395887631216
train,218,34.5,-1.0581356353718196,-1.4875901916444991,-1.176022920626648,-1.176877080621387,-1.258201326871134,-0.906545802584135
train,218,288.1000061035156,1.5188802160573445,1.2606541018448445,1.4754750174028775,1.2915205037821014,1.0478977688456006,1.572156934081455
train,218,220.60000610351562,0.8463836529686247,-1.0401230349528026,1.22883115782336,0.7976361491681172,-0.5244380194140894,0.5462794123335518
train,218,59.900001525878906,-0.8302053401245593,-1.4875901916444991,-1.0708718661294918,-1.1330226172295155,-1.4055976844759792,-0.8677673651295466
train,218,93.70000457763672,-0.530586335313053,-1.4875901916444991,-0.7816690667008112,-0.7496974573782654,-1.4301554008473845,-0.6289452280066783
train,218,265.20001220703125,1.3631945473135596,-0.014426765880119092,1.544926925948502,1.1328384090398416,0.23918863716802644,1.2666508804228622
train,218,281.0,1.525352806696946,1.1083827814509515,1.553747164142498,1.2118917956604354,0.6434845466815683,1.5018700948951889
train,218,266.3999938964844,1.4697918463933701,0.03163289814156044,1.554870235849567,1.1406439366268402,0.22384386966375655,1.2601532206550978
